support,itemsets,length
0.012458246817730433,"frozenset({'one', 'book', 'could'})",3
0.019229033131714365,"frozenset({'read', 'book', 'could'})",3
0.011465198158346122,"frozenset({'couldnt', 'put', 'book'})",3
0.012458246817730433,"frozenset({'couldnt', 'read', 'book'})",3
0.012367969666877313,"frozenset({'didnt', 'read', 'book'})",3
0.012367969666877313,"frozenset({'dont', 'like', 'book'})",3
0.010381872348108693,"frozenset({'dont', 'one', 'book'})",3
0.021034576148776744,"frozenset({'dont', 'read', 'book'})",3
0.018867924528301886,"frozenset({'easy', 'read', 'book'})",3
0.011645752460052361,"frozenset({'end', 'read', 'book'})",3
0.016159610002708314,"frozenset({'enjoyed', 'read', 'book'})",3
0.010381872348108693,"frozenset({'enjoyed', 'book', 'reading'})",3
0.010381872348108693,"frozenset({'enjoyed', 'really', 'book'})",3
0.010291595197255575,"frozenset({'one', 'even', 'book'})",3
0.019229033131714365,"frozenset({'even', 'read', 'book'})",3
0.01733321296379886,"frozenset({'ever', 'one', 'book'})",3
0.02545815654057958,"frozenset({'ever', 'read', 'book'})",3
0.01254852396858355,"frozenset({'every', 'one', 'book'})",3
0.018416538774036293,"frozenset({'every', 'read', 'book'})",3
0.010562426649814933,"frozenset({'everyone', 'read', 'book'})",3
0.012458246817730433,"frozenset({'read', 'book', 'excellent'})",3
0.01083325810237429,"frozenset({'favorite', 'read', 'book'})",3
0.014895729890764648,"frozenset({'find', 'read', 'book'})",3
0.012367969666877313,"frozenset({'first', 'book', 'great'})",3
0.010381872348108693,"frozenset({'like', 'first', 'book'})",3
0.01661099575697391,"frozenset({'one', 'first', 'book'})",3
0.035659474586982036,"frozenset({'first', 'read', 'book'})",3
0.014263789834792814,"frozenset({'first', 'book', 'reading'})",3
0.011013812404080527,"frozenset({'story', 'first', 'book'})",3
0.014173512683939694,"frozenset({'time', 'first', 'book'})",3
0.010562426649814933,"frozenset({'first', 'book', 'would'})",3
0.019048478830008125,"frozenset({'found', 'read', 'book'})",3
0.01083325810237429,"frozenset({'fun', 'read', 'book'})",3
0.010562426649814933,"frozenset({'good', 'book', 'get'})",3
0.010201318046402456,"frozenset({'great', 'book', 'get'})",3
0.011465198158346122,"frozenset({'like', 'book', 'get'})",3
0.014444344136499051,"frozenset({'one', 'book', 'get'})",3
0.024735939333754627,"frozenset({'read', 'book', 'get'})",3
0.011645752460052361,"frozenset({'give', 'read', 'book'})",3
0.011104089554933647,"frozenset({'going', 'read', 'book'})",3
0.016972104360386386,"frozenset({'good', 'book', 'great'})",3
0.020854021847070508,"frozenset({'good', 'like', 'book'})",3
0.011555475309199242,"frozenset({'good', 'much', 'book'})",3
0.02049291324365803,"frozenset({'good', 'one', 'book'})",3
0.0426108152026722,"frozenset({'good', 'read', 'book'})",3
0.014534621287352171,"frozenset({'good', 'book', 'reading'})",3
0.01652071860612079,"frozenset({'good', 'really', 'book'})",3
0.013090186873702265,"frozenset({'good', 'story', 'book'})",3
0.011194366705786765,"frozenset({'good', 'think', 'book'})",3
0.011374921007493004,"frozenset({'good', 'time', 'book'})",3
0.012277692516024194,"frozenset({'good', 'book', 'well'})",3
0.016159610002708314,"frozenset({'good', 'book', 'would'})",3
0.010201318046402456,"frozenset({'read', 'book', 'got'})",3
0.01083325810237429,"frozenset({'great', 'book', 'life'})",3
0.019499864584273722,"frozenset({'like', 'book', 'great'})",3
0.01579850139929584,"frozenset({'love', 'book', 'great'})",3
0.010923535253227408,"frozenset({'many', 'book', 'great'})",3
0.010201318046402456,"frozenset({'much', 'book', 'great'})",3
0.02464566218290151,"frozenset({'one', 'book', 'great'})",3
0.049562155818362374,"frozenset({'read', 'book', 'great'})",3
0.016069332851855196,"frozenset({'great', 'book', 'reading'})",3
0.015888778550148957,"frozenset({'really', 'book', 'great'})",3
0.014895729890764648,"frozenset({'recommend', 'book', 'great'})",3
0.01733321296379886,"frozenset({'story', 'book', 'great'})",3
0.013902681231380337,"frozenset({'time', 'book', 'great'})",3
0.010291595197255575,"frozenset({'way', 'book', 'great'})",3
0.014444344136499051,"frozenset({'book', 'well', 'great'})",3
0.017242935812945743,"frozenset({'great', 'book', 'would'})",3
0.013812404080527219,"frozenset({'highly', 'read', 'book'})",3
0.024735939333754627,"frozenset({'recommend', 'highly', 'book'})",3
0.010562426649814933,"frozenset({'history', 'read', 'book'})",3
0.01661099575697391,"frozenset({'read', 'book', 'interesting'})",3
0.012006861063464836,"frozenset({'ive', 'one', 'book'})",3
0.024555385032048387,"frozenset({'ive', 'read', 'book'})",3
0.01083325810237429,"frozenset({'one', 'book', 'know'})",3
0.018958201679155007,"frozenset({'read', 'book', 'know'})",3
0.012458246817730433,"frozenset({'one', 'book', 'life'})",3
0.02527760223887334,"frozenset({'read', 'book', 'life'})",3
0.010020763744696218,"frozenset({'reading', 'book', 'life'})",3
0.01083325810237429,"frozenset({'love', 'like', 'book'})",3
0.011916583912611719,"frozenset({'much', 'like', 'book'})",3
0.022208179109867294,"frozenset({'one', 'like', 'book'})",3
0.039812223526225515,"frozenset({'like', 'read', 'book'})",3
0.01769432156721134,"frozenset({'like', 'book', 'reading'})",3
0.01670127290782703,"frozenset({'like', 'really', 'book'})",3
0.010562426649814933,"frozenset({'recommend', 'like', 'book'})",3
0.015708224248442718,"frozenset({'like', 'story', 'book'})",3
0.01065270380066805,"frozenset({'like', 'think', 'book'})",3
0.011645752460052361,"frozenset({'time', 'like', 'book'})",3
0.0194095874334206,"frozenset({'like', 'book', 'would'})",3
0.013361018326261622,"frozenset({'little', 'read', 'book'})",3
0.011645752460052361,"frozenset({'read', 'book', 'lot'})",3
0.01760404441635822,"frozenset({'love', 'one', 'book'})",3
0.029520628328969938,"frozenset({'love', 'read', 'book'})",3
0.010291595197255575,"frozenset({'love', 'book', 'reading'})",3
0.01263880111943667,"frozenset({'love', 'story', 'book'})",3
0.01787487586891758,"frozenset({'loved', 'read', 'book'})",3
0.01254852396858355,"frozenset({'made', 'read', 'book'})",3
0.012819355421142908,"frozenset({'make', 'read', 'book'})",3
0.012999909722849147,"frozenset({'makes', 'read', 'book'})",3
0.013541572627967862,"frozenset({'many', 'one', 'book'})",3
0.025728987993138937,"frozenset({'many', 'read', 'book'})",3
0.013180464024555385,"frozenset({'much', 'one', 'book'})",3
0.025006770786313984,"frozenset({'much', 'read', 'book'})",3
0.01074298095152117,"frozenset({'much', 'book', 'reading'})",3
0.02464566218290151,"frozenset({'must', 'read', 'book'})",3
0.018777647377448768,"frozenset({'read', 'book', 'never'})",3
0.010020763744696218,"frozenset({'new', 'one', 'book'})",3
0.013992958382233456,"frozenset({'new', 'read', 'book'})",3
0.011013812404080527,"frozenset({'next', 'read', 'book'})",3
0.010923535253227408,"frozenset({'novel', 'read', 'book'})",3
0.01065270380066805,"frozenset({'old', 'read', 'book'})",3
0.012367969666877313,"frozenset({'put', 'one', 'book'})",3
0.06427733140742078,"frozenset({'one', 'read', 'book'})",3
0.021576239053895458,"frozenset({'one', 'book', 'reading'})",3
0.015347115645030242,"frozenset({'one', 'really', 'book'})",3
0.0156179470975896,"frozenset({'recommend', 'one', 'book'})",3
0.02058319039451115,"frozenset({'one', 'story', 'book'})",3
0.01254852396858355,"frozenset({'one', 'think', 'book'})",3
0.017423490114651982,"frozenset({'time', 'one', 'book'})",3
0.01083325810237429,"frozenset({'way', 'one', 'book'})",3
0.015888778550148957,"frozenset({'one', 'book', 'well'})",3
0.021756793355601697,"frozenset({'one', 'book', 'would'})",3
0.013541572627967862,"frozenset({'one', 'written', 'book'})",3
0.0175137672655051,"frozenset({'people', 'read', 'book'})",3
0.022659564864132887,"frozenset({'put', 'read', 'book'})",3
0.038999729168547444,"frozenset({'read', 'book', 'reading'})",3
0.01173602961090548,"frozenset({'real', 'read', 'book'})",3
0.03231922000541663,"frozenset({'read', 'book', 'really'})",3
0.02726369955764196,"frozenset({'recommend', 'read', 'book'})",3
0.012367969666877313,"frozenset({'say', 'read', 'book'})",3
0.013451295477114742,"frozenset({'see', 'read', 'book'})",3
0.013812404080527219,"frozenset({'series', 'read', 'book'})",3
0.016159610002708314,"frozenset({'still', 'read', 'book'})",3
0.04008305497878487,"frozenset({'story', 'read', 'book'})",3
0.02058319039451115,"frozenset({'think', 'read', 'book'})",3
0.014354066985645933,"frozenset({'thought', 'read', 'book'})",3
0.033763654419066536,"frozenset({'time', 'read', 'book'})",3
0.016069332851855196,"frozenset({'read', 'book', 'times'})",3
0.011013812404080527,"frozenset({'understand', 'read', 'book'})",3
0.018416538774036293,"frozenset({'want', 'read', 'book'})",3
0.019229033131714365,"frozenset({'way', 'read', 'book'})",3
0.02717342240678884,"frozenset({'read', 'book', 'well'})",3
0.015166561343324005,"frozenset({'wonderful', 'read', 'book'})",3
0.010201318046402456,"frozenset({'work', 'read', 'book'})",3
0.011645752460052361,"frozenset({'read', 'book', 'world'})",3
0.010201318046402456,"frozenset({'worth', 'read', 'book'})",3
0.0354789202852758,"frozenset({'read', 'book', 'would'})",3
0.012909632571996028,"frozenset({'read', 'book', 'writing'})",3
0.02247901056242665,"frozenset({'written', 'read', 'book'})",3
0.0175137672655051,"frozenset({'years', 'read', 'book'})",3
0.012458246817730433,"frozenset({'really', 'book', 'reading'})",3
0.01173602961090548,"frozenset({'recommend', 'book', 'reading'})",3
0.014263789834792814,"frozenset({'story', 'book', 'reading'})",3
0.01272907827028979,"frozenset({'time', 'book', 'reading'})",3
0.010472149498961813,"frozenset({'book', 'well', 'reading'})",3
0.015437392795883362,"frozenset({'would', 'book', 'reading'})",3
0.013090186873702265,"frozenset({'story', 'really', 'book'})",3
0.011374921007493004,"frozenset({'really', 'book', 'would'})",3
0.027715085311907556,"frozenset({'recommend', 'book', 'would'})",3
0.010472149498961813,"frozenset({'time', 'story', 'book'})",3
0.011465198158346122,"frozenset({'story', 'book', 'well'})",3
0.010381872348108693,"frozenset({'story', 'book', 'would'})",3
0.010111040895549336,"frozenset({'story', 'written', 'book'})",3
0.010291595197255575,"frozenset({'think', 'book', 'would'})",3
0.011104089554933647,"frozenset({'book', 'well', 'would'})",3
0.02040263609280491,"frozenset({'written', 'book', 'well'})",3
0.010111040895549336,"frozenset({'characters', 'books', 'read'})",3
0.011194366705786765,"frozenset({'books', 'ever', 'one'})",3
0.012187415365171076,"frozenset({'books', 'ever', 'read'})",3
0.011284643856639884,"frozenset({'books', 'first', 'read'})",3
0.01074298095152117,"frozenset({'good', 'books', 'read'})",3
0.011555475309199242,"frozenset({'books', 'one', 'great'})",3
0.013270741175408505,"frozenset({'books', 'read', 'great'})",3
0.013541572627967862,"frozenset({'ive', 'books', 'read'})",3
0.012367969666877313,"frozenset({'books', 'like', 'read'})",3
0.010201318046402456,"frozenset({'books', 'love', 'read'})",3
0.034846980229303964,"frozenset({'books', 'one', 'read'})",3
0.01074298095152117,"frozenset({'books', 'one', 'reading'})",3
0.014444344136499051,"frozenset({'books', 'read', 'reading'})",3
0.010111040895549336,"frozenset({'books', 'read', 'really'})",3
0.010291595197255575,"frozenset({'books', 'read', 'would'})",3
0.01652071860612079,"frozenset({'ever', 'one', 'read'})",3
0.011465198158346122,"frozenset({'one', 'first', 'read'})",3
0.010111040895549336,"frozenset({'good', 'like', 'read'})",3
0.013090186873702265,"frozenset({'good', 'one', 'read'})",3
0.01661099575697391,"frozenset({'one', 'read', 'great'})",3
0.01173602961090548,"frozenset({'story', 'read', 'great'})",3
0.011374921007493004,"frozenset({'recommend', 'highly', 'read'})",3
0.013541572627967862,"frozenset({'ive', 'one', 'read'})",3
0.011916583912611719,"frozenset({'one', 'like', 'read'})",3
0.012187415365171076,"frozenset({'love', 'read', 'one'})",3
0.010201318046402456,"frozenset({'put', 'one', 'read'})",3
0.013451295477114742,"frozenset({'one', 'read', 'reading'})",3
0.01083325810237429,"frozenset({'one', 'read', 'really'})",3
0.01462489843820529,"frozenset({'one', 'story', 'read'})",3
0.012097138214317956,"frozenset({'time', 'one', 'read'})",3
0.010381872348108693,"frozenset({'one', 'read', 'well'})",3
0.013541572627967862,"frozenset({'one', 'read', 'would'})",3
0.010020763744696218,"frozenset({'read', 'one', 'written'})",3
0.012187415365171076,"frozenset({'recommend', 'read', 'would'})",3
0.010020763744696218,"frozenset({'written', 'read', 'well'})",3
0.010020763744696218,"frozenset({'recommend', 'would', 'book', 'anyone'})",4
0.011465198158346122,"frozenset({'books', 'one', 'best', 'book'})",4
0.011104089554933647,"frozenset({'books', 'best', 'read', 'book'})",4
0.011916583912611719,"frozenset({'ever', 'best', 'read', 'book'})",4
0.014083235533086576,"frozenset({'one', 'best', 'read', 'book'})",4
0.012097138214317956,"frozenset({'books', 'one', 'best', 'read'})",4
0.023923444976076555,"frozenset({'books', 'one', 'read', 'book'})",4
0.01083325810237429,"frozenset({'books', 'read', 'book', 'reading'})",4
0.012909632571996028,"frozenset({'ever', 'one', 'read', 'book'})",4
0.01173602961090548,"frozenset({'one', 'read', 'book', 'great'})",4
0.011104089554933647,"frozenset({'one', 'read', 'book', 'reading'})",4
0.010111040895549336,"frozenset({'one', 'story', 'read', 'book'})",4
0.010562426649814933,"frozenset({'one', 'read', 'book', 'would'})",4
0.010201318046402456,"frozenset({'recommend', 'read', 'book', 'would'})",4
